292583216;41.23144;-8.626307;-0.1505575;0.7196243
292583223;41.23141;-8.626406;-0.1505592;0.7196239
292583254;41.23142;-8.626551;-0.1505617;0.719624
292583268;41.2315;-8.626698;-0.1505643;0.7196255
292583285;41.23166;-8.626767;-0.1505655;0.7196282
292583291;41.23191;-8.626826;-0.1505665;0.7196327
292584361;41.23191;-8.626932;-0.1505684;0.7196326
292584364;41.23163;-8.626966;-0.150569;0.7196277
292584366;41.23156;-8.627036;-0.1505702;0.7196264
292584371;41.2315;-8.627123;-0.1505717;0.7196255
292584373;41.23147;-8.627235;-0.1505737;0.7196249
292584378;41.23147;-8.627366;-0.150576;0.7196249
292584395;41.23153;-8.627558;-0.1505793;0.7196259
292584396;41.23169;-8.627724;-0.1505822;0.7196287
292587054;41.23265;-8.624705;-0.1505295;0.7196456
292587055;41.23253;-8.624696;-0.1505293;0.7196435
292587056;41.23235;-8.624681;-0.1505291;0.7196403
292587058;41.23218;-8.624662;-0.1505288;0.7196373
292587066;41.23199;-8.624641;-0.1505284;0.7196341
292587090;41.23184;-8.624613;-0.1505279;0.7196313
292587106;41.23165;-8.624558;-0.1505269;0.7196281
292587117;41.23152;-8.624501;-0.1505259;0.7196258
292588673;41.23149;-8.625605;-0.1505452;0.7196253
292588681;41.23151;-8.625392;-0.1505415;0.7196256
292588688;41.23152;-8.624996;-0.1505346;0.7196257
292588711;41.23151;-8.624079;-0.1505186;0.7196256
292588883;41.2311;-8.621447;-0.1504726;0.7196185
292598938;41.23135;-8.62442;-0.1505245;0.7196229
292598962;41.2312;-8.624345;-0.1505232;0.7196203
292598978;41.23105;-8.624253;-0.1505216;0.7196175
292598995;41.23092;-8.624176;-0.1505203;0.7196152
292599011;41.2308;-8.624104;-0.150519;0.7196131
292599027;41.23067;-8.624032;-0.1505177;0.719611
292599038;41.23056;-8.623977;-0.1505168;0.719609
292599047;41.23042;-8.62393;-0.150516;0.7196065
292599059;41.23031;-8.623927;-0.1505159;0.7196047
292599075;41.23015;-8.623904;-0.1505155;0.7196019
292599090;41.22999;-8.623872;-0.150515;0.7195991
292599109;41.22998;-8.623927;-0.1505159;0.7195989
292599121;41.22997;-8.623979;-0.1505168;0.7195987
292599128;41.2299;-8.624056;-0.1505182;0.7195976
292599135;41.22982;-8.624084;-0.1505187;0.7195961
292599144;41.22974;-8.624058;-0.1505182;0.7195947
292599161;41.22968;-8.62397;-0.1505167;0.7195936
292599172;41.22965;-8.623904;-0.1505155;0.7195932
292599198;41.22965;-8.623821;-0.1505141;0.7195932
292599226;41.22966;-8.623761;-0.150513;0.7195934
292599246;41.22969;-8.623708;-0.1505121;0.7195938
292599264;41.22977;-8.62364;-0.1505109;0.7195952
292599287;41.22986;-8.623636;-0.1505108;0.7195969
292599313;41.22994;-8.623699;-0.150512;0.7195982
292599335;41.22999;-8.623809;-0.1505139;0.7195991
292599350;41.23148;-8.623649;-0.1505111;0.7196251
292599433;41.23221;-8.623733;-0.1505125;0.7196378
292599454;41.23192;-8.623706;-0.1505121;0.7196328
292599569;41.2305;-8.623498;-0.1505084;0.7196079
292621711;41.23135;-8.625392;-0.1505415;0.7196228
292621712;41.23124;-8.625376;-0.1505412;0.7196209
292621713;41.23115;-8.625359;-0.1505409;0.7196193
292621714;41.23104;-8.625329;-0.1505404;0.7196174
292621715;41.23092;-8.625283;-0.1505396;0.7196153
292621716;41.23083;-8.625229;-0.1505386;0.7196137
292621719;41.23075;-8.625172;-0.1505376;0.7196124
292621720;41.2307;-8.62513;-0.1505369;0.7196115
292621721;41.23059;-8.625061;-0.1505357;0.7196095
292621722;41.23051;-8.624966;-0.150534;0.7196082
292621723;41.23042;-8.624878;-0.1505325;0.7196066
292621729;41.23034;-8.624803;-0.1505312;0.7196052
292621739;41.23026;-8.624741;-0.1505301;0.7196038
292621741;41.23018;-8.624701;-0.1505294;0.7196023
292621747;41.23011;-8.624687;-0.1505292;0.7196012
292621749;41.23002;-8.624699;-0.1505294;0.7195997
292621754;41.22994;-8.624731;-0.15053;0.7195982
292621765;41.22984;-8.624761;-0.1505305;0.7195964
292621769;41.22976;-8.624776;-0.1505307;0.719595
292621770;41.2297;-8.624772;-0.1505307;0.7195941
292621773;41.22957;-8.624761;-0.1505305;0.7195918
292621774;41.23137;-8.624955;-0.1505339;0.7196232
292621775;41.23125;-8.624906;-0.150533;0.719621
292621776;41.23114;-8.624854;-0.1505321;0.7196191
292621777;41.23101;-8.624781;-0.1505308;0.7196169
292621778;41.23088;-8.624691;-0.1505293;0.7196146
292621787;41.23075;-8.624597;-0.1505276;0.7196124
292621788;41.23064;-8.624507;-0.150526;0.7196105
292621789;41.23054;-8.624415;-0.1505244;0.7196086
292621790;41.23042;-8.624324;-0.1505228;0.7196066
292621791;41.23032;-8.624249;-0.1505215;0.7196048
292621792;41.23019;-8.624205;-0.1505208;0.7196025
292621793;41.23005;-8.624199;-0.1505207;0.7196002
292621794;41.22991;-8.624223;-0.1505211;0.7195976
292621795;41.2298;-8.62427;-0.1505219;0.7195958
292621798;41.22971;-8.624338;-0.1505231;0.7195942
292621799;41.22965;-8.624336;-0.1505231;0.7195932
292621803;41.23058;-8.625163;-0.1505375;0.7196093
292621804;41.23056;-8.625264;-0.1505393;0.7196091
292621805;41.23056;-8.625379;-0.1505413;0.719609
292621806;41.23055;-8.625466;-0.1505428;0.7196088
292621807;41.2305;-8.625524;-0.1505438;0.7196079
292621808;41.23042;-8.62553;-0.1505439;0.7196066
292621809;41.23035;-8.625499;-0.1505433;0.7196053
292621810;41.23029;-8.625433;-0.1505422;0.7196043
292621811;41.23021;-8.625368;-0.1505411;0.7196029
292621812;41.23008;-8.625306;-0.15054;0.7196006
292621813;41.22995;-8.625278;-0.1505395;0.7195985
292621814;41.22982;-8.62526;-0.1505392;0.7195962
292621815;41.22971;-8.625239;-0.1505388;0.7195941
292621816;41.22958;-8.625219;-0.1505385;0.7195919
292621817;41.22948;-8.625196;-0.1505381;0.7195901
292621818;41.23055;-8.62557;-0.1505446;0.7196088
292621819;41.23055;-8.625653;-0.150546;0.7196088
292621821;41.23058;-8.625707;-0.150547;0.7196094
292621823;41.23067;-8.625748;-0.1505477;0.719611
292621825;41.23078;-8.625795;-0.1505485;0.7196129
292621829;41.23085;-8.625819;-0.1505489;0.719614
292621831;41.23096;-8.625837;-0.1505493;0.7196161
292621832;41.23109;-8.625848;-0.1505494;0.7196182
292621833;41.23119;-8.62586;-0.1505497;0.7196199
292621834;41.23129;-8.62588;-0.15055;0.7196217
292621835;41.23135;-8.62591;-0.1505505;0.7196228
292621837;41.2295;-8.625703;-0.1505469;0.7195904
292621849;41.2294;-8.625525;-0.1505438;0.7195888
292621853;41.22944;-8.625369;-0.1505411;0.7195895
292621854;41.22953;-8.624944;-0.1505337;0.7195911
292621855;41.22963;-8.624519;-0.1505263;0.7195927
292621856;41.22969;-8.624054;-0.1505181;0.7195938
292621857;41.23141;-8.625818;-0.1505489;0.7196239
292621858;41.2313;-8.625994;-0.150552;0.7196219
292621859;41.23124;-8.626097;-0.1505538;0.7196208
292621860;41.23117;-8.626174;-0.1505551;0.7196196
292621861;41.2311;-8.626235;-0.1505562;0.7196185
292621862;41.23102;-8.626275;-0.1505569;0.7196171
292621863;41.23094;-8.626286;-0.1505571;0.7196157
292621864;41.23087;-8.626285;-0.1505571;0.7196143
292621865;41.23077;-8.626273;-0.1505569;0.7196126
292621870;41.23067;-8.626264;-0.1505567;0.719611
292621871;41.23055;-8.626245;-0.1505564;0.7196089
292621872;41.23047;-8.62622;-0.1505559;0.7196074
292621873;41.23039;-8.626194;-0.1505555;0.7196061
292621875;41.23026;-8.626128;-0.1505543;0.7196038
292621876;41.23015;-8.626064;-0.1505532;0.7196018
292621877;41.23003;-8.625996;-0.150552;0.7195998
292621878;41.2299;-8.625925;-0.1505508;0.7195975
292621880;41.22976;-8.625847;-0.1505494;0.7195951
292621881;41.22963;-8.625779;-0.1505482;0.7195927
292621892;41.22947;-8.623812;-0.1505139;0.7195899
292621925;41.22858;-8.623696;-0.1505119;0.7195745
292621928;41.22704;-8.624264;-0.1505218;0.7195476
292621931;41.22716;-8.624297;-0.1505224;0.7195497
292621934;41.22745;-8.624334;-0.150523;0.7195547
292621942;41.22782;-8.624391;-0.150524;0.7195612
292621962;41.22853;-8.624033;-0.1505178;0.7195736
292621964;41.22856;-8.6239;-0.1505155;0.7195742
292621967;41.22689;-8.624685;-0.1505292;0.7195451
292621988;41.22778;-8.624929;-0.1505334;0.7195606
292622010;41.227;-8.624785;-0.1505309;0.7195469
292622014;41.2271;-8.62486;-0.1505322;0.7195486
292622019;41.22726;-8.624932;-0.1505335;0.7195515
292622026;41.22744;-8.624984;-0.1505344;0.7195547
292622030;41.2276;-8.624986;-0.1505344;0.7195573
292622034;41.22795;-8.624839;-0.1505318;0.7195635
292622044;41.22814;-8.624741;-0.1505301;0.7195668
292622045;41.22845;-8.624599;-0.1505276;0.7195721
292622046;41.22873;-8.62447;-0.1505254;0.7195771
292622047;41.22901;-8.624335;-0.1505231;0.719582
292622052;41.22921;-8.624225;-0.1505211;0.7195855
292622053;41.22941;-8.62412;-0.1505193;0.7195889
292622054;41.22943;-8.624017;-0.1505175;0.7195892
292622055;41.22945;-8.623919;-0.1505158;0.7195897
292622056;41.2268;-8.624559;-0.150527;0.7195433
292622059;41.22669;-8.624389;-0.150524;0.7195415
292622060;41.22659;-8.624183;-0.1505204;0.7195398
292622061;41.22659;-8.624103;-0.150519;0.7195398
292622063;41.22672;-8.623615;-0.1505105;0.7195419
292622065;41.22682;-8.623192;-0.1505031;0.7195437
292622066;41.22637;-8.622886;-0.1504977;0.7195359
292622068;41.22857;-8.623449;-0.1505076;0.7195742
292622072;41.2281;-8.623382;-0.1505064;0.719566
292622089;41.2267;-8.622324;-0.1504879;0.7195417
292622090;41.22606;-8.622762;-0.1504956;0.7195304
292622091;41.22619;-8.622643;-0.1504935;0.7195328
292622095;41.22682;-8.622247;-0.1504866;0.7195437
292622096;41.22703;-8.622166;-0.1504852;0.7195475
292622098;41.2272;-8.622151;-0.1504849;0.7195504
292622101;41.22788;-8.622238;-0.1504864;0.7195622
292622102;41.22798;-8.622251;-0.1504867;0.719564
292622105;41.22818;-8.622282;-0.1504872;0.7195674
292622110;41.22913;-8.622404;-0.1504893;0.719584
292622111;41.22935;-8.622439;-0.15049;0.719588
292622112;41.22956;-8.622461;-0.1504903;0.7195915
292622113;41.22974;-8.622478;-0.1504906;0.7195947
292622114;41.22985;-8.62249;-0.1504908;0.7195966
292622116;41.23004;-8.622513;-0.1504912;0.7195999
292622118;41.23026;-8.62254;-0.1504917;0.7196038
292622119;41.23057;-8.62258;-0.1504924;0.7196091
292622128;41.2292;-8.621421;-0.1504722;0.7195853
292622129;41.22975;-8.621132;-0.1504671;0.7195948
292622132;41.22843;-8.621329;-0.1504706;0.7195719
292622141;41.22805;-8.621345;-0.1504709;0.7195652
292622142;41.22803;-8.621621;-0.1504757;0.7195648
292622149;41.22721;-8.621497;-0.1504735;0.7195505
292622153;41.22723;-8.621237;-0.150469;0.719551
292622182;41.22678;-8.621175;-0.1504679;0.719543
292622197;41.22706;-8.620085;-0.1504489;0.7195479
292622198;41.22717;-8.620447;-0.1504552;0.7195498
292622199;41.22719;-8.620816;-0.1504616;0.7195502
292622201;41.22818;-8.620918;-0.1504634;0.7195675
292622203;41.22825;-8.620243;-0.1504516;0.7195687
292622206;41.22777;-8.619718;-0.1504425;0.7195604
292622208;41.22703;-8.619631;-0.1504409;0.7195474
292622209;41.22704;-8.619329;-0.1504357;0.7195476
292622210;41.22564;-8.621912;-0.1504807;0.7195232
292622211;41.22592;-8.621703;-0.1504771;0.7195281
292622212;41.22627;-8.621451;-0.1504727;0.7195341
292622213;41.22647;-8.621305;-0.1504702;0.7195376
292622214;41.22666;-8.621175;-0.1504679;0.7195409
292622215;41.22585;-8.621427;-0.1504723;0.7195268
292622216;41.22583;-8.621202;-0.1504684;0.7195264
292622223;41.22588;-8.620908;-0.1504632;0.7195274
292622230;41.22625;-8.620193;-0.1504507;0.7195338
292622233;41.2263;-8.620076;-0.1504487;0.7195346
292622238;41.22643;-8.619999;-0.1504474;0.7195369
292622239;41.22689;-8.620061;-0.1504484;0.719545
292622243;41.22844;-8.621214;-0.1504686;0.719572
292622251;41.2301;-8.621009;-0.150465;0.719601
292622252;41.22974;-8.620847;-0.1504622;0.7195947
292622253;41.22953;-8.620744;-0.1504604;0.7195911
292622254;41.22933;-8.620656;-0.1504588;0.7195875
292622255;41.22912;-8.62055;-0.150457;0.7195839
292622256;41.22886;-8.620312;-0.1504528;0.7195794
292622257;41.22867;-8.620114;-0.1504494;0.7195761
292622258;41.22849;-8.619917;-0.1504459;0.719573
292622262;41.22798;-8.619377;-0.1504365;0.719564
292622266;41.22712;-8.618494;-0.1504211;0.7195489
292622267;41.22704;-8.618421;-0.1504198;0.7195475
292622277;41.22683;-8.61839;-0.1504193;0.7195439
292622278;41.22665;-8.618617;-0.1504232;0.7195408
292622280;41.22637;-8.619173;-0.1504329;0.7195359
292622285;41.22571;-8.620451;-0.1504553;0.7195243
292622286;41.22562;-8.620643;-0.1504586;0.7195228
292622290;41.22556;-8.620832;-0.1504619;0.7195218
292622292;41.22552;-8.621021;-0.1504652;0.7195211
292622296;41.2255;-8.621231;-0.1504689;0.7195207
292622300;41.22551;-8.621405;-0.1504719;0.7195208
292622308;41.22552;-8.621595;-0.1504752;0.7195212
292622311;41.22558;-8.621761;-0.1504781;0.7195221
292622314;41.22569;-8.622037;-0.1504829;0.7195241
292622316;41.2258;-8.622348;-0.1504884;0.7195259
292622324;41.22586;-8.622525;-0.1504915;0.7195271
292622327;41.22576;-8.622437;-0.1504899;0.7195253
292622333;41.22566;-8.622184;-0.1504855;0.7195235
292622338;41.22557;-8.621956;-0.1504815;0.719522
292622340;41.22548;-8.62159;-0.1504751;0.7195204
292622341;41.22545;-8.621277;-0.1504697;0.7195198
292622343;41.22546;-8.62098;-0.1504645;0.71952
292622345;41.22553;-8.620662;-0.1504589;0.7195212
292622351;41.22564;-8.62037;-0.1504538;0.7195231
292622367;41.2265;-8.618717;-0.150425;0.7195382
292622370;41.22663;-8.618443;-0.1504202;0.7195404
292622374;41.22717;-8.618409;-0.1504196;0.7195498
292622388;41.22803;-8.619296;-0.1504351;0.7195649
292622404;41.22858;-8.619843;-0.1504447;0.7195745
292622405;41.22876;-8.620008;-0.1504475;0.7195776
292622407;41.22892;-8.620163;-0.1504502;0.7195805
292622409;41.22903;-8.620264;-0.150452;0.7195824
292622411;41.22918;-8.620376;-0.1504539;0.719585
292622413;41.22937;-8.620488;-0.1504559;0.7195882
292622415;41.22958;-8.620595;-0.1504578;0.7195919
292622419;41.23014;-8.620871;-0.1504626;0.7196016
292622427;41.23056;-8.621085;-0.1504663;0.719609
292622431;41.23079;-8.621041;-0.1504656;0.719613
292622454;41.22674;-8.618372;-0.150419;0.7195423
292622456;41.22668;-8.618272;-0.1504172;0.7195413
292622462;41.22668;-8.618208;-0.1504161;0.7195413
292622464;41.22669;-8.618149;-0.1504151;0.7195415
292622466;41.22673;-8.618101;-0.1504142;0.7195421
292622468;41.22686;-8.618092;-0.1504141;0.7195445
292622470;41.2269;-8.618134;-0.1504148;0.7195451
292622473;41.22687;-8.618362;-0.1504188;0.7195446
292622476;41.22691;-8.618315;-0.150418;0.7195452
292622481;41.22607;-8.622823;-0.1504966;0.7195306
292622483;41.22606;-8.62289;-0.1504978;0.7195305
292622485;41.22603;-8.622956;-0.150499;0.7195299
292622490;41.22598;-8.622993;-0.1504996;0.7195292
292622492;41.22592;-8.623002;-0.1504998;0.719528
292622494;41.22585;-8.622965;-0.1504991;0.7195269
292622496;41.22582;-8.622904;-0.1504981;0.7195263
292622498;41.22581;-8.622827;-0.1504967;0.7195261
292622500;41.22581;-8.622769;-0.1504957;0.7195262
292622502;41.22583;-8.622728;-0.150495;0.7195265
292622503;41.22588;-8.622676;-0.1504941;0.7195272
292622505;41.22592;-8.622658;-0.1504938;0.719528
292622507;41.22599;-8.62267;-0.150494;0.7195293
292622513;41.22607;-8.623062;-0.1505008;0.7195308
292622516;41.22625;-8.623526;-0.1505089;0.7195337
292622556;41.22665;-8.624647;-0.1505285;0.7195408
292622558;41.22677;-8.624957;-0.1505339;0.7195429
292622560;41.22691;-8.625275;-0.1505394;0.7195452
292622562;41.22704;-8.625586;-0.1505449;0.7195475
292622564;41.22708;-8.625797;-0.1505486;0.7195482
292622565;41.22707;-8.626055;-0.1505531;0.7195481
292622568;41.22704;-8.626697;-0.1505643;0.7195475
292622570;41.22701;-8.62709;-0.1505711;0.7195471
292622572;41.227;-8.627485;-0.150578;0.7195469
292622574;41.22704;-8.627759;-0.1505828;0.7195476
292622576;41.22708;-8.627823;-0.1505839;0.7195482
